[2024-11-22T11:45:53.059+0000] {logging_mixin.py:190} INFO - PTG POLTREG
[2024-11-22T11:45:53.059+0000] {logging_mixin.py:190} INFO - PTW PTWP
[2024-11-22T11:45:53.060+0000] {logging_mixin.py:190} INFO - PUR PURE
[2024-11-22T11:45:53.060+0000] {logging_mixin.py:190} INFO - PWX POLWAX
[2024-11-22T11:45:53.060+0000] {logging_mixin.py:190} INFO - PXM POLIMEXMS
[2024-11-22T11:45:53.060+0000] {logging_mixin.py:190} INFO - QNT QUANTUM
[2024-11-22T11:45:53.061+0000] {logging_mixin.py:190} INFO - QRS QUERCUS
[2024-11-22T11:45:53.061+0000] {logging_mixin.py:190} INFO - RAE RAEN
[2024-11-22T11:45:53.061+0000] {logging_mixin.py:190} INFO - RAF RAFAMET
[2024-11-22T11:45:53.061+0000] {logging_mixin.py:190} INFO - RBW RAINBOW
[2024-11-22T11:45:53.062+0000] {logging_mixin.py:190} INFO - RDN REDAN
[2024-11-22T11:45:53.062+0000] {logging_mixin.py:190} INFO - REG REGNON
[2024-11-22T11:45:53.062+0000] {logging_mixin.py:190} INFO - RFK RAFAKO
[2024-11-22T11:45:53.063+0000] {logging_mixin.py:190} INFO - RHD REINHOLD
[2024-11-22T11:45:53.063+0000] {logging_mixin.py:190} INFO - RLP RELPOL
[2024-11-22T11:45:53.064+0000] {logging_mixin.py:190} INFO - RMK REMAK
[2024-11-22T11:45:53.064+0000] {logging_mixin.py:190} INFO - RNC REINO
[2024-11-22T11:45:53.064+0000] {logging_mixin.py:190} INFO - RND RENDER
[2024-11-22T11:45:53.065+0000] {logging_mixin.py:190} INFO - RNK RANKPROGR
[2024-11-22T11:45:53.065+0000] {logging_mixin.py:190} INFO - RPC ROPCZYCE
[2024-11-22T11:45:53.065+0000] {logging_mixin.py:190} INFO - RVU RYVU
[2024-11-22T11:45:53.066+0000] {logging_mixin.py:190} INFO - RWL RAWLPLUG
[2024-11-22T11:45:53.066+0000] {logging_mixin.py:190} INFO - SAN SANTANDER
[2024-11-22T11:45:53.066+0000] {logging_mixin.py:190} INFO - SCP SCPFL
[2024-11-22T11:45:53.067+0000] {logging_mixin.py:190} INFO - SEK SEKO
[2024-11-22T11:45:53.067+0000] {logging_mixin.py:190} INFO - SEL SELENAFM
[2024-11-22T11:45:53.067+0000] {logging_mixin.py:190} INFO - SEN SERINUS
[2024-11-22T11:45:53.068+0000] {logging_mixin.py:190} INFO - SES SESCOM
[2024-11-22T11:45:53.068+0000] {logging_mixin.py:190} INFO - SFG SILVANO
[2024-11-22T11:45:53.068+0000] {logging_mixin.py:190} INFO - SFS SFINKS
[2024-11-22T11:45:53.069+0000] {logging_mixin.py:190} INFO - SGN SYGNITY
[2024-11-22T11:45:53.069+0000] {logging_mixin.py:190} INFO - SGR SADOVAYA
[2024-11-22T11:45:53.069+0000] {logging_mixin.py:190} INFO - SHD SOHODEV
[2024-11-22T11:45:53.070+0000] {logging_mixin.py:190} INFO - SHG STARHEDGE
[2024-11-22T11:45:53.070+0000] {logging_mixin.py:190} INFO - SHO SHOPER
[2024-11-22T11:45:53.070+0000] {logging_mixin.py:190} INFO - SIM SIMFABRIC
[2024-11-22T11:45:53.070+0000] {logging_mixin.py:190} INFO - SKA SNIEZKA
[2024-11-22T11:45:53.071+0000] {logging_mixin.py:190} INFO - SKH SKARBIEC
[2024-11-22T11:45:53.071+0000] {logging_mixin.py:190} INFO - SKL SKYLINE
[2024-11-22T11:45:53.071+0000] {logging_mixin.py:190} INFO - SLV SELVITA
[2024-11-22T11:45:53.072+0000] {logging_mixin.py:190} INFO - SNK SANOK
[2024-11-22T11:45:53.072+0000] {logging_mixin.py:190} INFO - SNT SYNEKTIK
[2024-11-22T11:45:53.072+0000] {logging_mixin.py:190} INFO - SNW SANWIL
[2024-11-22T11:45:53.073+0000] {logging_mixin.py:190} INFO - SNX SUNEX
[2024-11-22T11:45:53.073+0000] {logging_mixin.py:190} INFO - SON SONEL
[2024-11-22T11:45:53.073+0000] {logging_mixin.py:190} INFO - SPH SOPHARMA
[2024-11-22T11:45:53.074+0000] {logging_mixin.py:190} INFO - SPL SANPL
[2024-11-22T11:45:53.074+0000] {logging_mixin.py:190} INFO - SPR SPYROSOFT
[2024-11-22T11:45:53.074+0000] {logging_mixin.py:190} INFO - STF STALPROFI
[2024-11-22T11:45:53.075+0000] {logging_mixin.py:190} INFO - STP STALPROD
[2024-11-22T11:45:53.075+0000] {logging_mixin.py:190} INFO - STS SATIS
[2024-11-22T11:45:53.075+0000] {logging_mixin.py:190} INFO - STX STALEXP
[2024-11-22T11:45:53.076+0000] {logging_mixin.py:190} INFO - SVE SNTVERSE
[2024-11-22T11:45:53.076+0000] {logging_mixin.py:190} INFO - SVRS SILVAIR-REGS
[2024-11-22T11:45:53.076+0000] {logging_mixin.py:190} INFO - SWG SECOGROUP
[2024-11-22T11:45:53.076+0000] {logging_mixin.py:190} INFO - TAR TARCZYNSKI
[2024-11-22T11:45:53.077+0000] {logging_mixin.py:190} INFO - TBL TBULL
[2024-11-22T11:45:53.077+0000] {logging_mixin.py:190} INFO - TEN TSGAMES
[2024-11-22T11:45:53.077+0000] {logging_mixin.py:190} INFO - THG TENDERHUT
[2024-11-22T11:45:53.078+0000] {logging_mixin.py:190} INFO - TLX TALEX
[2024-11-22T11:45:53.078+0000] {logging_mixin.py:190} INFO - TMR TATRY
[2024-11-22T11:45:53.078+0000] {logging_mixin.py:190} INFO - TOA TOYA
[2024-11-22T11:45:53.079+0000] {logging_mixin.py:190} INFO - TOR TORPOL
[2024-11-22T11:45:53.079+0000] {logging_mixin.py:190} INFO - TOW TOWERINVT
[2024-11-22T11:45:53.080+0000] {logging_mixin.py:190} INFO - TPE TAURONPE
[2024-11-22T11:45:53.080+0000] {logging_mixin.py:190} INFO - TRI TRITON
[2024-11-22T11:45:53.081+0000] {logging_mixin.py:190} INFO - TRK TRAKCJA
[2024-11-22T11:45:53.081+0000] {logging_mixin.py:190} INFO - TRN TRANSPOL
[2024-11-22T11:45:53.082+0000] {logging_mixin.py:190} INFO - TRR TERMOREX
[2024-11-22T11:45:53.082+0000] {logging_mixin.py:190} INFO - TSG TESGAS
[2024-11-22T11:45:53.082+0000] {logging_mixin.py:190} INFO - TXT TEXT
[2024-11-22T11:45:53.083+0000] {logging_mixin.py:190} INFO - UCG UNICREDIT
[2024-11-22T11:45:53.083+0000] {logging_mixin.py:190} INFO - ULG ULTGAMES
[2024-11-22T11:45:53.084+0000] {logging_mixin.py:190} INFO - ULM ULMA
[2024-11-22T11:45:53.084+0000] {logging_mixin.py:190} INFO - UNF UNFOLD
[2024-11-22T11:45:53.084+0000] {logging_mixin.py:190} INFO - UNI UNIBEP
[2024-11-22T11:45:53.085+0000] {logging_mixin.py:190} INFO - UNT UNIMOT
[2024-11-22T11:45:53.085+0000] {logging_mixin.py:190} INFO - URT URTESTE
[2024-11-22T11:45:53.085+0000] {logging_mixin.py:190} INFO - VGO VIGOPHOTN
[2024-11-22T11:45:53.086+0000] {logging_mixin.py:190} INFO - VIN VINDEXUS
[2024-11-22T11:45:53.086+0000] {logging_mixin.py:190} INFO - VOT VOTUM
[2024-11-22T11:45:53.087+0000] {logging_mixin.py:190} INFO - VOX VOXEL
[2024-11-22T11:45:53.087+0000] {logging_mixin.py:190} INFO - VRC VERCOM
[2024-11-22T11:45:53.087+0000] {logging_mixin.py:190} INFO - VTL VISTAL
[2024-11-22T11:45:53.087+0000] {logging_mixin.py:190} INFO - VVD VIVID
[2024-11-22T11:45:53.088+0000] {logging_mixin.py:190} INFO - WAS WASKO
[2024-11-22T11:45:53.088+0000] {logging_mixin.py:190} INFO - WIK WIKANA
[2024-11-22T11:45:53.089+0000] {logging_mixin.py:190} INFO - WIS WINVEST
[2024-11-22T11:45:53.089+0000] {logging_mixin.py:190} INFO - WLT WIELTON
[2024-11-22T11:45:53.089+0000] {logging_mixin.py:190} INFO - WPL WIRTUALNA
[2024-11-22T11:45:53.090+0000] {logging_mixin.py:190} INFO - WPR WOODPCKR
[2024-11-22T11:45:53.090+0000] {logging_mixin.py:190} INFO - WTN WITTCHEN
[2024-11-22T11:45:53.090+0000] {logging_mixin.py:190} INFO - WWL WAWEL
[2024-11-22T11:45:53.091+0000] {logging_mixin.py:190} INFO - WXF WARIMPEX
[2024-11-22T11:45:53.091+0000] {logging_mixin.py:190} INFO - XPL XPLUS
[2024-11-22T11:45:53.091+0000] {logging_mixin.py:190} INFO - XTP XTPL
[2024-11-22T11:45:53.091+0000] {logging_mixin.py:190} INFO - YOL YOLO
[2024-11-22T11:45:53.092+0000] {logging_mixin.py:190} INFO - YRL YARRL
[2024-11-22T11:45:53.092+0000] {logging_mixin.py:190} INFO - ZAB ZABKA
[2024-11-22T11:45:53.093+0000] {logging_mixin.py:190} INFO - ZAP PULAWY
[2024-11-22T11:45:53.093+0000] {logging_mixin.py:190} INFO - ZEP ZEPAK
[2024-11-22T11:45:53.093+0000] {logging_mixin.py:190} INFO - ZMT ZAMET
[2024-11-22T11:45:53.094+0000] {logging_mixin.py:190} INFO - ZRE ZREMB
[2024-11-22T11:45:53.094+0000] {logging_mixin.py:190} INFO - ZUK STAPORKOW
[2024-11-22T11:45:53.094+0000] {python.py:240} INFO - Done. Returned value was: None
[2024-11-22T11:45:53.105+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2024-11-22T11:45:53.106+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=insert_stocknames_table, task_id=insert_to_db, run_id=manual__2024-11-22T11:45:47.931018+00:00, execution_date=20241122T114547, start_date=20241122T114552, end_date=20241122T114553
[2024-11-22T11:45:53.117+0000] {logging_mixin.py:190} INFO - Task instance in success state
[2024-11-22T11:45:53.118+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: running
[2024-11-22T11:45:53.118+0000] {logging_mixin.py:190} INFO - Dag name:insert_stocknames_table queued_at:2024-11-22 11:45:47.947514+00:00
[2024-11-22T11:45:53.119+0000] {logging_mixin.py:190} INFO - Task hostname:b1cd3ec251f1 operator:PythonOperator
[2024-11-22T11:45:53.155+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2024-11-22T11:45:53.174+0000] {taskinstance.py:3895} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2024-11-22T11:45:53.176+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
